HGNC	Mouse symbol	EnsembleID	baseMean	WT1	WT2	WT3	WT4	HT1	HT2	HT3	HT4	HM1	HM2	HM3	HM4
KRI1	Kri1	ENSMUSG00000035047	881.566620896684	870.22701292211	987.872348932512	873.429736432781	864.775262268702	855.963355513572	963.442929636856	788.368071488794	897.148310451684	848.949889273512	848.3158973623	948.660173124618	831.646463352764
CEP41	Cep41	ENSMUSG00000029790	189.329428154796	195.634854990596	196.064220980026	162.902373287433	192.653457407413	185.671266577814	173.87671632545	211.223457391769	205.235864398638	175.577357860166	190.48216061012	193.213018629416	189.418389398707
RYR1	Ryr1	ENSMUSG00000030592	1431.10369335985	1226.9832048009	1264.20787794659	1389.05106141443	1561.8781166128	1588.67564044837	1664.67292381058	1533.99195600592	1105.23955247039	1688.41828572274	968.529414163534	1207.29266063347	1974.30362628844
RANBP9	Ranbp9	ENSMUSG00000038546	2515.26976568345	2720.00758655446	2612.56165833402	2490.47164329567	2362.35070870418	2265.07293605393	2451.01947376783	2606.24535621122	2638.33969045851	2451.70839206884	2635.92201502614	2409.01590530061	2540.52182242604
ACTL6B	Actl6b	ENSMUSG00000029712	1943.12494087961	1881.31323962459	1911.80948685939	1908.57031464924	1996.37532380246	1959.32805411281	2123.7902496879	1812.72534452949	1973.80110714248	1857.61095067606	2015.6132888922	1818.52309833482	2058.03883224382
UBAP1	Ubap1	ENSMUSG00000028437	1088.45873577072	1273.94802189635	1138.87130777684	1035.39778122637	1019.64643759936	954.88760415516	1028.17679483449	1093.86459959621	1237.83901312893	962.203375977761	1053.74225737414	1070.17575193392	1192.75188374916
AMOT	Amot	ENSMUSG00000041688	710.346162004669	744.736421603024	703.666571700214	607.668529666347	762.892888055606	753.025397429542	713.88651977126	616.651224581777	613.206968057852	695.595644586854	665.858418591592	676.673438429048	970.291921582909
WNT10A	Wnt10a	ENSMUSG00000026167	278.299461920266	275.17123179624	287.63476877494	273.879515532359	287.94230926116	242.125108053532	248.754234435103	316.132704975226	269.829056237434	264.826505011158	277.306683179501	240.074013396392	355.917412390148
SCPEP1	Scpep1	ENSMUSG00000000278	336.223988869855	304.038408670486	371.140220628943	324.843015842004	344.926849469656	366.841884690784	331.548006428222	352.795855205406	346.446990454287	352.999895954811	356.686872580394	324.345078754345	258.074787758925
PEX5	Pex5	ENSMUSG00000005069	1508.85443170595	1540.0286338794	1366.26097095693	1461.06142147604	1493.90644078766	1455.7090781362	1552.8067921238	1512.412821424	1461.52926267029	1485.62667311652	1543.86962658567	1526.24506460686	1706.79639470797
OGFOD2	Ogfod2	ENSMUSG00000023707	721.753544711047	706.203078687411	771.17766852956	721.015144894306	731.099530333092	648.013036174311	685.946894593151	710.767782233381	807.533612719793	669.286344583918	744.630575691499	771.331129644076	694.037738448064
MCTS1	Mcts1	ENSMUSG00000000355	537.199742989667	579.11069939581	498.214720758388	545.936624254826	527.43664920018	524.857019834707	534.275069269663	511.300387800342	515.871073674333	588.402199244856	607.877989219377	490.602757715536	522.511725507988
CCDC74B	Ccdc74a	ENSMUSG00000041617	319.397871967965	295.087194735593	347.06845314213	279.879673170637	323.356728785057	344.511752642202	328.394500864114	325.240313386987	295.771310636983	367.626398255742	273.986514046728	339.891555593565	311.96006835584
STARD9	Stard9	ENSMUSG00000033705	863.362820191886	785.717546897718	816.157647093113	800.827650832712	995.795491943797	944.442034243249	861.160460478381	822.845512865752	894.890569593649	896.914021953881	717.037329123106	994.437595460044	830.12798181723
ATP9A	Atp9a	ENSMUSG00000027546	13625.5489648455	14013.6575566628	13278.6030835546	13624.4929395415	13562.3016342656	13379.9685942809	13245.3990699092	13284.472923296	13882.7224768383	14468.1856548843	13580.3583461788	13466.3136111191	13720.1116876152
C4orf33	D3Ertd751e	ENSMUSG00000025766	419.472613728956	423.150877919709	444.674314495311	400.217050418685	417.872412947139	444.061506988667	423.944181143466	456.972535648024	405.830863176327	407.701486621649	409.447453232986	381.464582550886	418.334099604618
RALGPS2	Ralgps2	ENSMUSG00000026594	1123.95238080198	1191.57309293988	1114.31832980124	1014.00945289684	1121.9896033096	1062.19227897976	1131.07352463658	1432.90502287544	1029.73562333602	1118.11532292008	935.256927102476	917.590707248433	1418.6686835774
ADGRG1	Adgrg1	ENSMUSG00000031785	1659.47309453592	1627.36279523916	1595.09652374745	1535.95098277296	1816.0716215183	1701.1453393074	1590.98189043764	1730.82105374348	1820.54943974132	1422.70411924896	1393.67901958622	1529.81895558132	2149.49539350684
DIP2C	Dip2c	ENSMUSG00000048264	2627.81625191989	2786.82403194889	2621.34146039069	2767.03917783841	2432.1363842067	2663.68858880245	2730.03034976801	2479.4595209584	2523.06084471752	2474.27411781584	2717.17743824482	2662.6958255258	2676.06728282109
MARK2	Mark2	ENSMUSG00000024969	3623.95223842632	3637.18346228995	3698.10726305182	3616.06051396675	3584.13786045029	3993.12273847877	3712.97043093976	3390.83497830757	3713.15521639451	3525.79137941739	3345.8591321104	3730.96988445454	3539.23400125408
DPYSL4	Dpysl4	ENSMUSG00000025478	1772.0537184554	1738.42490678634	1815.33746647274	1772.61347529329	1755.90509760232	1752.92024415261	1670.38271573652	1679.69099853293	1824.30127019879	1789.44197111242	1701.46043829402	1719.56157857459	2044.60445870821
UQCRC2	Uqcrc2	ENSMUSG00000030884	4388.28080171876	4618.40849812833	4241.09709639432	4587.88124055662	3831.46970576981	4049.92591856557	4288.28019919442	4659.27037086743	4711.42672477013	4444.37515439855	4657.68535147111	4426.04991091139	4143.49944959751
TAF9	Taf9	ENSMUSG00000052293	249.18544960202	228.724362082063	285.771084601029	269.375379860708	186.478203655408	237.176291810771	196.622196039443	255.230435998974	343.334820387407	260.943814237068	202.044607508594	281.907069318478	242.617129724302
TDP1	Tdp1	ENSMUSG00000021177	346.175528883831	295.629258720595	324.449839482887	335.760331357092	349.317611142406	297.914413427057	402.958957485063	307.612890799737	367.545745845827	323.508596247094	352.283736239863	317.77775603562	479.347209822735
EIF4EBP2	Eif4ebp2	ENSMUSG00000020091	1809.97006923578	1818.42856937833	1726.17931538788	1752.96496510285	1870.56119539099	1773.44825580212	1804.439880386	1729.00073341854	1717.34103689627	1808.99570704455	1795.94981212353	1837.31831792368	2085.01304197466
MPRIP	Mprip	ENSMUSG00000005417	12270.4864537273	12390.2152602663	11716.4634439446	12136.7808775173	12568.2753345018	12637.1798568263	12206.4529324751	12591.1748463784	12135.3502805737	11837.2437756946	11935.5623914176	11890.0978131368	13201.0406319952
TRPM3	Trpm3	ENSMUSG00000052387	1409.62257310515	1338.77705039689	1386.39803935935	1460.3234012281	1314.85115822224	1446.35797047158	1391.93024063578	1458.0403439436	1378.87617458729	1185.60401935718	1374.54807585547	1473.21786964756	1706.54653355675
RHOT1	Rhot1	ENSMUSG00000017686	2031.56606721278	2006.24097324563	1991.1827725491	1970.3624275188	1982.7290608328	2009.92784767431	1994.14985075494	2073.02044636295	2009.7626534634	2086.02206125795	2242.59625481552	2071.15420423813	1941.64425383983
ARSB	Arsb	ENSMUSG00000042082	3042.93218030351	3115.27815913387	2962.74733724318	3065.28651966822	3017.43683930642	3037.41483791574	3148.69096154352	2944.17475660163	3208.98944299633	3096.22390571465	3007.890817015	2992.27411028764	2918.7784762159
PRDM11	Prdm11	ENSMUSG00000075028	305.959667072639	288.843400026384	286.939655462906	276.673052547134	315.851081999393	313.101999891833	320.968826982605	286.036616822091	308.072847646851	301.347220154087	244.435781059221	292.182121398807	437.063400880351
DNAJB9	Dnajb9	ENSMUSG00000014905	795.165939148025	803.698286999784	720.937193884305	806.297139542972	796.111135098225	735.072810433989	801.416588037655	857.479749576984	826.311823542207	729.619988736166	918.009997644038	797.966426458449	749.070129821526
PXDN	Pxdn	ENSMUSG00000020674	3088.64024357448	3075.29870763289	2702.53917652988	2573.89080811293	3243.63913918535	3314.87124456953	3275.52955848984	2908.69414098095	2808.42871483442	3097.41341934986	2670.87462824017	2865.14964019072	4527.35374477725
CREG1	Creg1	ENSMUSG00000040713	632.633008902596	579.537578856241	675.296041537935	677.666547551669	652.789444407725	638.729399091322	630.386103576912	611.454101190163	648.544819072909	609.763380748046	638.138593669894	637.634621715542	591.65547541279
AK2	Ak2	ENSMUSG00000028792	452.979809287432	431.878120095858	459.704864331269	443.793810049953	426.862003597571	418.309007474208	453.224350738672	514.564891890299	434.625509106788	491.388212454382	423.91600977111	444.486047375208	493.004884563864
AR	Ar	ENSMUSG00000046532	1168.59652753541	1256.42916880021	1236.24592516229	1179.8636571052	1081.97095517387	1149.44987155642	1176.18060084411	1223.17455259779	1081.73447344017	1114.12074192806	1224.1976405225	1039.17112650799	1260.61961678628
SPIRE2	Spire2	ENSMUSG00000010154	383.140717639018	356.897291905339	382.063881225094	372.444789517812	366.796190841864	378.622838333574	378.889528256825	354.503493849485	414.270248494061	389.899747998862	364.87084876355	457.119979496108	381.309772985642
YARS	Yars	ENSMUSG00000028811	2407.05881024445	2558.95615113731	2394.56964379087	2492.59034354627	2375.79673598044	2093.79341042453	2322.68238874423	2579.60955684456	2559.22159840806	2504.33766036841	2561.0769852321	2388.07613536508	2053.99511309158
ENSA	Ensa	ENSMUSG00000038619	8086.98469066716	8507.35122943261	8057.45498026163	8225.34155500917	7887.6616694143	7928.12627391526	8441.70293884426	7729.84783715364	8056.69626234292	8336.919774431	8395.73420129523	7833.54611346747	7643.43345243847
FEZ2	Fez2	ENSMUSG00000056121	1065.81718227536	1080.93824915369	1112.86976055692	1067.31617379317	1086.24512731203	1063.58133336505	1061.41085783135	1016.65507378344	1110.54430864862	1061.24375228103	1130.24541817113	1065.24595559416	933.510176813742
SLC25A25	Slc25a25	ENSMUSG00000026819	1606.50510904185	1738.02833974119	1419.38304596915	1533.74594857565	1512.1939373238	1358.88094812802	1559.96182212127	1622.55455146785	1854.92879551565	1622.53450411572	1609.4201992949	1642.65442246751	1803.7747937815
TXNDC15	Txndc15	ENSMUSG00000021497	1344.94974209067	1392.14859188377	1366.10523278194	1398.29967216737	1280.28168620371	1262.76677764032	1378.34056236372	1330.08838164186	1358.38681967974	1349.37329721426	1449.37875602114	1265.47386627689	1308.75326121334
TRAPPC12	Trappc12	ENSMUSG00000020628	2163.01222648407	2176.77278761588	2238.69948506237	2274.41774001684	2028.07469427199	2174.53135036325	2079.97425664669	2238.19293292845	2399.81692362379	2084.53729984399	2187.85796085429	2029.21691140465	2044.05437517671
EBF4	Ebf4	ENSMUSG00000053552	251.270378736653	216.486346258257	266.480987401316	253.934890133613	297.918574187267	254.95602190158	255.656376476142	220.92047220026	255.243113065158	256.103754498028	179.795838887185	277.617560768451	280.13060906258
TOPBP1	Topbp1	ENSMUSG00000032555	735.164511109691	734.095013531326	697.40373879454	866.376860589555	657.519410863808	772.363622532124	725.218687069792	806.772090873719	748.364982399205	788.176305162655	694.22661959848	617.648557163892	713.8082447372
ANAPC2	Anapc2	ENSMUSG00000026965	2315.46867410442	2327.00337268998	2399.78598382251	2391.66255331519	2261.01849889788	2256.14635134741	2171.72691632163	2431.6227328216	2351.02000427658	2447.24302238527	2303.35730564445	2278.94787285437	2166.08947487619
STK25	Stk25	ENSMUSG00000026277	6750.12567882534	6707.40993698454	6617.22621569987	6542.59206436322	6662.25878978507	6536.6568324176	6652.93306326993	6675.28668548633	7029.45292232597	6993.72141321394	6953.26529283869	6512.3899830046	7118.31494651434
RSPH9	Rsph9	ENSMUSG00000023966	212.775717667483	225.565157654401	214.953788902569	199.826453782619	219.518734190918	230.232348490627	246.469223419334	200.347213440211	214.583106451125	204.485489942166	200.703640576818	183.369390026831	213.254065132181
FBXL14	Fbxl14	ENSMUSG00000030019	717.990218494897	670.726964438218	741.564317274477	700.061057182922	707.241920844901	685.664028088696	684.612902430126	643.300939414121	743.101710918724	740.561838680186	773.457668463735	726.968309950814	798.620964251837
DCAF6	Dcaf6	ENSMUSG00000026571	2711.89080733216	2714.01951521656	2734.71492218796	2717.72295016013	2620.31676622305	2612.112297814	2659.78771199006	2613.90867307272	2751.60890416928	2719.84549496056	2884.11343723352	2804.32662493384	2710.21239002419
EXOSC10	Exosc10	ENSMUSG00000017264	1130.39169863839	1147.02487460625	1114.93341041938	1192.41636587051	1115.38545191683	1055.71349440215	1195.27787401931	1043.97563216923	1165.15120947352	1172.30721160218	1023.18923813362	1086.81904298041	1252.50657806726
SPINT2	Spint2	ENSMUSG00000074227	378.387750045786	371.807491891621	431.404722928001	406.886716746533	361.93751245376	353.084184885426	317.622360123148	423.046414828652	422.647467922876	348.952330422999	391.686376125267	359.054885967672	352.522536253477
LARP1B	Larp1b	ENSMUSG00000025762	472.060226650164	494.695475736481	434.578422704031	485.859556054764	463.916876714584	450.521132561627	452.897054651077	512.503190507989	519.91338937737	477.869631540795	474.53000211309	491.470909014486	405.967078825668
SH3BP5	Sh3bp5	ENSMUSG00000021892	1403.9262476991	1478.40376733494	1466.29950926592	1469.40830131541	1242.59675838619	1296.12401622039	1418.88217270183	1294.58485647418	1494.27084823823	1336.99458143023	1423.07162477602	1338.89556506084	1587.58297118502
DHPS	Dhps	ENSMUSG00000060038	731.510451283399	705.518921879412	777.684408126834	694.908236086141	799.326806006181	699.876879706136	678.930184411894	732.860771670064	789.507380396106	741.157680135701	679.805060608211	766.020720500227	712.528365873884
SUMF1	Sumf1	ENSMUSG00000030101	604.171382436168	574.811618504246	578.069853942399	671.115151473596	597.133017664975	604.088127247115	661.578618295791	634.240141580982	592.901103702617	612.100387574106	573.54266359602	534.918559090857	615.557346561308
NDUFC1	Ndufc1	ENSMUSG00000037152	550.007750315074	442.476813376635	564.840847145839	573.257935628434	594.268482406022	507.346498462143	512.32656316166	521.541207537173	560.780958005427	647.082884968611	589.131263366706	572.287272344979	514.752277377254
OXTR	Oxtr	ENSMUSG00000049112	207.029841954984	253.573756534482	170.710084329165	183.427322912409	179.958199136564	172.855937977774	205.608373234197	170.777428059537	196.298108135448	224.354471726763	216.61530441554	220.21225893771	289.966858060212
RUNX1T1	Runx1t1	ENSMUSG00000006586	567.386096623354	614.770462714416	563.097323552936	561.979061447619	429.607617892289	526.768726509768	598.117332542812	535.674489668184	584.599219380596	554.72279696487	592.509202567683	638.836609909122	607.950316329959
C11orf58	1110004F10Rik	ENSMUSG00000030663	2079.70854663588	2089.8692604738	2010.74633640891	2158.40401722468	2008.46498729998	1994.18835704406	2135.53794955846	2103.42366544067	2200.14054795216	2177.50538226064	2099.21529586742	2104.30608281759	1874.70067728219
WSCD2	Wscd2	ENSMUSG00000063430	1209.64367813307	1242.74768587795	1109.99434195988	1203.54485656619	1220.14545682444	1185.77888039859	1283.34618173112	1183.7520317826	1230.47129368059	1190.93141051283	1177.21586798517	1146.73331498002	1341.06281529742
DNAJC14	Dnajc14	ENSMUSG00000025354	1636.60395769683	1566.25035323674	1605.13481180006	1666.67714347301	1548.16193600352	1624.48849881114	1589.86434842112	1628.88400878684	1658.92940112374	1705.51256175087	1777.14854279374	1700.15711127374	1568.03877488743
MRPS35	Mrps35	ENSMUSG00000040112	399.12822635641	308.479981878224	526.032743857613	382.328284542036	391.009543285933	449.104531024246	403.562078262343	421.994419977637	416.102471711406	295.888633399617	455.940759812518	403.690596385754	335.404672139592
SLC38A10	Slc38a10	ENSMUSG00000061306	2053.97359328002	2140.85228974567	2109.3062137971	2059.65944266994	2075.50406325588	1934.81839878846	2112.27737740156	2065.36667653728	2135.9464491627	1949.3386679699	2069.26764257753	1918.17713013969	2077.16876731447
CDK5R1	Cdk5r1	ENSMUSG00000048895	8901.99198291068	9453.74063019566	8494.85507587071	8937.58182185672	8849.24691349905	8404.75083470881	9279.98987710412	8790.31884194425	8585.5849871487	9273.72214240157	9693.85593308645	8644.71821099783	8415.53852611427
VWA8	Vwa8	ENSMUSG00000058997	1408.50063549736	1385.42537162996	1467.89171194496	1322.52661185784	1332.50948131541	1466.23587407038	1286.90199133407	1491.75367603557	1381.52975558841	1544.99567344079	1428.72965269234	1432.22338903053	1361.28443702809
