HGNC	Mouse symbol	EnsembleID	baseMean	log2FC.HT	FC.HT	p-value.HT	adjusted p-value.HT	log2FC.HM	FC.HM	p-value.HM	adjusted p-value.HM
SDHD	Sdhd	ENSMUSG00000000171	1580.61855015283	-0.0432600592694738	-1.03043968326673	0.416611779967978	0.987363934304203	-0.00524116051321189	-1.00363950259631	0.929585544121589	0.990315936948415
CTF1	Ctf1	ENSMUSG00000042340	36.0009268087072	-0.187258040316826	-1.13859766034785	0.416628257958318	0.987363934304203	0.27670359964919	1.21142374898225	0.269687155199355	0.790578677829823
STK17B	Stk17b	ENSMUSG00000026094	312.360811706164	-0.0712796368429393	-1.05064817087402	0.416675805458711	0.987363934304203	0.000843461549281318	1.00058481393182	0.993110179142417	0.998645676039665
IGFN1	Igfn1	ENSMUSG00000051985	1027.11513398221	0.0994854471872762	1.07139127108249	0.41697021744683	0.987363934304203	-0.115186599156423	-1.08311512731277	0.400539766724173	0.86322311106266
LRRCC1	Lrrcc1	ENSMUSG00000027550	645.120712329365	0.086254291269073	1.06161031324832	0.416982962210946	0.987363934304203	-0.0385260276304826	-1.02706395994046	0.745761258194384	0.953054416229564
ITGAD	Itgad	ENSMUSG00000070369	8.79343864386472	0.777477956967975	1.71413169792563	0.417065174939149	0.987363934304203	0.733186949704444	1.6623071170724	0.488387666516055	0.90133814980724
CHN1	Chn1	ENSMUSG00000056486	24065.507948963	0.0445974148545498	1.03139532749213	0.417067091362183	0.987363934304203	0.0779309510005939	1.05550319886455	0.203713976784724	0.743688034199019
CDC42EP3	Cdc42ep3	ENSMUSG00000036533	333.537318690521	0.0948855182491849	1.06798065753358	0.417380112964054	0.987363934304203	0.0589194413438787	1.04168526071535	0.651839542731495	0.936385196312446
C1R	C1ra	ENSMUSG00000055172	92.8825076099598	-0.141516229252527	-1.1030637938922	0.417476045379969	0.987363934304203	-0.676532188452177	-1.59829331047512	0.000678662128878438	0.0705766197650521
PPP2R2B	Ppp2r2b	ENSMUSG00000024500	2770.3864866581	-0.0436049629804536	-1.03068605893648	0.417490739215586	0.987363934304203	-0.0432912311038799	-1.03046194787656	0.470382256541682	0.895297456714373
TMEM40	Tmem40	ENSMUSG00000059900	62.5568039128822	-0.220226054139139	-1.16491610146251	0.417541992166866	0.987363934304203	-0.0542568003982801	-1.03832407627051	0.857613116914594	0.97858539620535
RNPS1	Rnps1	ENSMUSG00000034681	3413.03319016173	-0.0313097090957678	-1.02193944298219	0.417739273933731	0.987363934304203	0.0240108576297239	1.01678232550129	0.576777326391265	0.921435080772402
FAM78A	Fam78a	ENSMUSG00000050592	181.166062508814	0.113446043432051	1.08180917878244	0.417745062477576	0.987363934304203	-0.087112072046038	-1.06224170079921	0.575665499710621	0.921383283878666
ZBTB18	Zbtb18	ENSMUSG00000063659	10014.7617442829	0.0589144952932998	1.04168168946916	0.417937202863394	0.987363934304203	-0.0894422264504987	-1.06395875608183	0.270502055838966	0.79109954795422
TMEM60	Tmem60	ENSMUSG00000045435	271.877416504469	0.0679662724004414	1.04823796932349	0.418003407953934	0.987363934304203	-0.132090979789733	-1.0958808731299	0.162410063080373	0.709275863410586
MYT1L	Myt1l	ENSMUSG00000061911	5562.34512365359	0.0726513936410673	1.05164763308251	0.418141321884202	0.987363934304203	-0.140004507608482	-1.10190855871412	0.162154056780475	0.709088397048707
CTPS2	Ctps2	ENSMUSG00000031360	1024.84854287535	0.0539642127431763	1.03811351894978	0.418184147749653	0.987363934304203	-0.0566750206741047	-1.04006595643193	0.446637230655294	0.884589110346446
TNNI1	Tnni1	ENSMUSG00000026418	38.3579236501092	-0.231066934661168	-1.17370263162271	0.4183038515063	0.987363934304203	-0.350905867281583	-1.27536117441668	0.27113017353786	0.791740076780705
BAIAP2L2	Baiap2l2	ENSMUSG00000018126	43.5294936163628	0.293014639325721	1.22519776417735	0.418325590734886	0.987363934304203	0.00641250945641079	1.00445470568249	0.987227720407928	0.998367816074772
SLC45A4	Slc45a4	ENSMUSG00000079020	1440.2098307522	0.0757130949233232	1.05388181966496	0.418338535465779	0.987363934304203	0.00218462242707872	1.00151541195389	0.983301651727346	0.997935723274859
C14orf119	1700123O20Rik	ENSMUSG00000040822	277.843274439937	-0.0881366421602373	-1.06299634930027	0.418362763618064	0.987363934304203	0.134351573397513	1.09759938129929	0.265164140204459	0.78380993584331
LACTB	Lactb	ENSMUSG00000032370	349.239990678595	-0.065507573459741	-1.04645304140156	0.418637313293024	0.987363934304203	0.04347324786842	1.03059196369882	0.628139208594845	0.930708453089698
SPATA1	Spata1	ENSMUSG00000028188	38.0568957594173	0.251936288201179	1.19080426031837	0.418692841725147	0.987363934304203	0.143011286896053	1.10420748587467	0.680612254399513	0.943793698481607
ATP6AP1	Atp6ap1	ENSMUSG00000019087	7272.66351977775	0.0372973574445966	1.02618963402577	0.41881026352247	0.987363934304203	0.0366555021447364	1.02573318360612	0.476258638377655	0.896975187027281
SHCBP1	Shcbp1	ENSMUSG00000022322	13.5068357716906	0.298624654073133	1.22997130152235	0.418822562741675	0.987363934304203	-0.065233693437904	-1.04625440248534	0.875631874661496	0.98149712288374
DOC2B	Doc2b	ENSMUSG00000020848	336.054538891979	0.0989775322151491	1.07101414364238	0.419060263804969	0.987363934304203	0.438155009567389	1.35487054297811	0.00122518311140075	0.10183077283762
SCYL2	Scyl2	ENSMUSG00000069539	880.978759952117	0.0616953944937993	1.04369154283196	0.419177152009995	0.987363934304203	-0.00884064674793924	-1.00614668316902	0.917447152108223	0.98921461987048
CXXC4	Cxxc4	ENSMUSG00000044365	1063.83494179238	0.0674361295816971	1.04785284722567	0.419325305050718	0.987363934304203	-0.0157156509377649	-1.01095280671146	0.866204024910642	0.97920913263722
TRIM5	Trim5	ENSMUSG00000060441	18.3465971318899	-0.230934475883552	-1.17359487490719	0.419401253073572	0.987363934304203	-0.309888467903053	-1.23961186412406	0.331576423309265	0.829500718655481
CELF5	Celf5	ENSMUSG00000034818	7083.27886239699	0.0519490687526844	1.03666450316176	0.419402941808604	0.987363934304203	0.053018169382161	1.03743300197267	0.460059857984058	0.890775356152966
CYP4V2	Cyp4v3	ENSMUSG00000079057	211.28450331269	-0.0788019976010069	-1.05614066558531	0.419505369694168	0.987363934304203	0.22191273789224	1.16627882471586	0.0377317742037685	0.447802418670831
SQLE	Sqle	ENSMUSG00000022351	1531.65066439097	-0.0667245130058487	-1.04733611599583	0.419526735144463	0.987363934304203	-0.12473024627988	-1.09030384964811	0.176336540980661	0.723170306594152
ATP2A1	Atp2a1	ENSMUSG00000030730	13.4686178086775	0.599143885353136	1.51481738672689	0.419551397337003	0.987363934304203	0.528178062189105	1.44210685006929	0.521015266866489	0.908183540983719
API5	Api5	ENSMUSG00000027193	2176.99454951368	0.0364778367044483	1.02560687408687	0.419693038387065	0.987363934304203	0.0396317745937623	1.02785145012336	0.431557564491591	0.876869741796994
EPB41L4A	Epb41l4a	ENSMUSG00000024376	43.143984228808	-0.166499028412775	-1.12233162806075	0.419758138373663	0.987363934304203	0.0232063628113961	1.01621549185973	0.918310013455551	0.989300725419564
GALT	Galt	ENSMUSG00000036073	1321.14116599021	-0.037924317342409	-1.02663568779918	0.419893024644591	0.987363934304203	-0.00848731180781451	-1.00590029482125	0.871058530440344	0.980884061180081
HP1BP3	Hp1bp3	ENSMUSG00000028759	5578.50365546319	0.0486838545611574	1.03432090044183	0.419939676388683	0.987363934304203	0.00823967357720042	1.00572764711371	0.902631687010302	0.987802334865295
PCBD1	Pcbd1	ENSMUSG00000020098	76.9320170048313	-0.133977009332138	-1.09731445072832	0.419949947143163	0.987363934304203	0.103639095806592	1.07448034752496	0.57002628352719	0.92079513518488
SERINC1	Serinc1	ENSMUSG00000019877	21238.2403394637	0.067210868262984	1.04768924904252	0.420025976553769	0.987363934304203	-0.0409490698724887	-1.02879038881777	0.65972887626983	0.938016689124592
SNRPG	Snrpg	ENSMUSG00000057278	236.021216677899	0.104208270440201	1.07490433706877	0.420152863873847	0.987363934304203	0.147922780034252	1.10797304224058	0.304639531399845	0.812066429633689
TTLL7	Ttll7	ENSMUSG00000036745	7469.8194510691	0.0767039540488579	1.05460588613189	0.420203438726185	0.987363934304203	-0.110752253224314	-1.07979111680381	0.297005238215329	0.809033031367909
TSHZ1	Tshz1	ENSMUSG00000046982	685.102731324607	0.0621688720939012	1.04403412782163	0.420235098488668	0.987363934304203	0.0277397198858439	1.01941375149761	0.747060453142881	0.953901130295588
NDOR1	Ndor1	ENSMUSG00000115074	14.129892141226	0.826133274700614	1.77292717203403	0.420439767115419	0.987363934304203	-0.165636404444952	-1.12166075809053	0.0644855780494764	0.537342057103076
ESYT1	Esyt1	ENSMUSG00000025366	298.08197755821	-0.0802220931492118	-1.05718077386901	0.420466434498076	0.987363934304203	-0.240455910265724	-1.18136592933902	0.0312371693718337	0.415791674732545
RGS3	Rgs3	ENSMUSG00000059810	506.146865002612	-0.0932372418854171	-1.06676118839945	0.420637679698748	0.987363934304203	-0.0977362647611054	-1.07009305968221	0.448915174373481	0.885326488846788
PUM3	Pum3	ENSMUSG00000041360	643.572329171354	0.0698506269750057	1.04960800421754	0.420704017348583	0.987363934304203	0.0845230373540278	1.06033713032531	0.382461994059078	0.85304717778399
DHX30	Dhx30	ENSMUSG00000032480	2408.79181752939	-0.0532557183907748	-1.03760383604662	0.420774642230746	0.987363934304203	0.155715129718634	1.11397366716694	0.0348644264814147	0.429417633205415
PTPRA	Ptpra	ENSMUSG00000027303	3785.94595411042	0.0430107288479732	1.03026161530797	0.420801246602566	0.987363934304203	0.0827299421795757	1.0590200783542	0.164816684856623	0.709877978594192
EEF1D	Eef1d	ENSMUSG00000055762	1351.47427196569	-0.0478651426181272	-1.03373410238811	0.420954594083676	0.987363934304203	0.0868217276739131	1.062027944698	0.188993982373959	0.734131711881089
FGL2	Fgl2	ENSMUSG00000039899	45.1477255131029	-0.172254106387581	-1.12681768094044	0.420967928511301	0.987363934304203	0.0588147549445604	1.04160967556418	0.802947598907232	0.967549832229768
NIN	Nin	ENSMUSG00000021068	1811.74221578597	0.0831463122553138	1.05932576174076	0.421070573633721	0.987363934304203	-0.00895782539616405	-1.00622840778374	0.938087629825961	0.990318073027612
NR2E1	Nr2e1	ENSMUSG00000019803	415.354488152964	0.0862684867547304	1.061620759079	0.421211876952706	0.987363934304203	0.252356294170719	1.19115098481201	0.0340052544683018	0.425743738975224
ADAMTS7	Adamts7	ENSMUSG00000032363	9.00281774991152	-0.373059215012855	-1.29509615462154	0.421232675964505	0.987363934304203	-0.557541455719974	-1.47175900588855	0.281485325978439	0.798134358057797
CYP4X1	Cyp4x1	ENSMUSG00000047155	506.378595596858	0.100089551969998	1.07183999246892	0.421372982837231	0.987363934304203	-0.0330916809764391	-1.02320249056014	0.811966191802494	0.970011457488581
ACP6	Acp6	ENSMUSG00000028093	359.302287773368	-0.0747578346966855	-1.0531842376158	0.421461321256563	0.987363934304203	-0.123631960366028	-1.08947414576607	0.233046780217201	0.760905763863672
EYA3	Eya3	ENSMUSG00000028886	891.327076714355	-0.0410751763575569	-1.02888031968083	0.421468024535301	0.987363934304203	-0.0735306564370659	-1.05228876405249	0.196590292328754	0.739754611230045
ARHGEF10	Arhgef10	ENSMUSG00000071176	996.45256545966	0.0977970608878028	1.07013815506425	0.421656508791515	0.987363934304203	-0.120586471468722	-1.08717672205499	0.37513942659521	0.850053781712883
TCF24	Tcf24	ENSMUSG00000099032	8.67041508737827	0.34322308568593	1.26858754739297	0.421707543427371	0.987363934304203	0.398472372121676	1.31811146162909	0.397051258648087	0.861880198275311
C12orf65	2810006K23Rik	ENSMUSG00000047635	241.959436126452	0.0767701685623092	1.05465428985975	0.421732196538922	0.987363934304203	0.130719846222121	1.09483984560728	0.217907171073166	0.752975047544059
SP5	Sp5	ENSMUSG00000075304	6.10431789324702	0.461755936372097	1.37721704009208	0.421759914621432	0.987363934304203	NA	NA	NA	NA
NOXRED1	Noxred1	ENSMUSG00000072919	31.3832973155722	-0.29366515349314	-1.22575033294226	0.421761071557961	0.987363934304203	0.46383740422745	1.37920547274708	0.244354078432779	0.770039301333903
RGS11	Rgs11	ENSMUSG00000024186	1388.83235574189	-0.0707431695636956	-1.05025755915914	0.421778224145026	0.987363934304203	-0.21160566711127	-1.15797625244024	0.0312754600213727	0.415791674732545
FAM227A	Fam227a	ENSMUSG00000042564	303.595193886644	-0.104003925847654	-1.07475209745643	0.421781956738227	0.987363934304203	0.0342792796945661	1.02404511787543	0.811976489531015	0.970011457488581
OSTM1	Ostm1	ENSMUSG00000038280	1433.92820325142	0.0540107628788808	1.03814701535993	0.42193357158095	0.987363934304203	0.0494719000904897	1.03488603346952	0.509682392267648	0.907714601791545
IMP4	Imp4	ENSMUSG00000026127	597.802385930653	-0.111922568979986	-1.08066739988209	0.421954055451433	0.987363934304203	0.0366328175631738	1.02571705535693	0.81364184687134	0.970188009576301
TM6SF2	Tm6sf2	ENSMUSG00000036151	50.3992017032959	0.283085400283818	1.21679438460442	0.421998795713339	0.987363934304203	0.518555629130616	1.43252034549592	0.183659696226206	0.727534409544801
BARX2	Barx2	ENSMUSG00000032033	58.0370063871433	-0.204626833103721	-1.15238823198697	0.422004209588185	0.987363934304203	-0.276272050808718	-1.21106143378941	0.331671490853486	0.829500718655481
BCL9L	Bcl9l	ENSMUSG00000063382	1428.24595213041	-0.0842362967803791	-1.06012640563593	0.422043277317985	0.987363934304203	0.0754029222250512	1.05365526434904	0.518984757056459	0.908183540983719
HIF3A	Hif3a	ENSMUSG00000004328	353.188772215465	-0.253725695662783	-1.19228215826336	0.422275410920115	0.987363934304203	-0.439299970120524	-1.35594623050095	0.212941650299205	0.749224037248013
HLTF	Hltf	ENSMUSG00000002428	714.171667551645	0.0528443384278974	1.03730800874851	0.422303230197834	0.987363934304203	0.170530679340065	1.12547240107374	0.020267209529461	0.356688116437172
JAK3	Jak3	ENSMUSG00000031805	204.47367813349	-0.119597933283188	-1.0864320410525	0.422339224714815	0.987363934304203	0.0434348030480771	1.03056450093374	0.792819624797926	0.964036857570913
UBA2	Uba2	ENSMUSG00000052997	1837.8229831139	0.0427804496523031	1.0300971807768	0.422421045659689	0.987363934304203	0.00631748094747372	1.00438854569254	0.91546953094251	0.988814795432902
CDC37	Cdc37	ENSMUSG00000019471	2332.9826753355	-0.0494136000157128	-1.03484421401885	0.422676773814132	0.987363934304203	-0.0470883590097373	-1.03317766353739	0.493098183497528	0.902900921670009
ZBTB6	Zbtb6	ENSMUSG00000066798	459.082049077482	0.0528376741399617	1.03730321708909	0.422782521337813	0.987363934304203	0.0246728031430015	1.01724895837256	0.737770775141062	0.952115279967881
SART3	Sart3	ENSMUSG00000018974	1020.98606890081	0.0626636707365724	1.04439225982545	0.422796979884032	0.987363934304203	0.0871680373490989	1.06228290828251	0.317289415278309	0.818985769944814
GSTCD	Gstcd	ENSMUSG00000028018	127.900162707392	-0.0967672091865275	-1.06937452151251	0.422838278774747	0.987363934304203	-0.118065289138905	-1.08527848502939	0.38167091013331	0.852573913352644
NRBP1	Nrbp1	ENSMUSG00000029148	1571.96033717145	-0.0373495832329627	-1.02622678292501	0.422872730098138	0.987363934304203	0.0334569631145192	1.02346159238241	0.518677000918126	0.908183540983719
TNXB	Tnxb	ENSMUSG00000033327	178.414636298685	-0.104678029411702	-1.075254395923	0.422891237832321	0.987363934304203	-0.263903873035695	-1.20072342045705	0.0715468473058325	0.55525559343365
NRL	Nrl	ENSMUSG00000040632	7.69497228045351	0.510986584468171	1.42502436287388	0.422937016957373	0.987363934304203	NA	NA	NA	NA
SH3YL1	Sh3yl1	ENSMUSG00000020669	194.101648709892	-0.0872139021292976	-1.06231667990103	0.423306136532689	0.987363934304203	-0.152844470876365	-1.1117592983195	0.209124567482222	0.747341855312863
EFNA1	Efna1	ENSMUSG00000027954	67.5115767638006	-0.140092054051852	-1.10197542738666	0.423457167429099	0.987363934304203	0.0898262681848009	1.06424201688464	0.640246309074912	0.934298764326758
TRAPPC12	Trappc12	ENSMUSG00000020628	1408.23109914163	0.0475844462963886	1.03353299465157	0.423493061644158	0.987363934304203	-0.159039411604968	-1.11654346334814	0.0169108295931017	0.334179683609998
VSIG10	Vsig10	ENSMUSG00000066894	54.7769604111267	-0.197220549230546	-1.14648743939523	0.423571569399904	0.987363934304203	-0.106542244037945	-1.07664471096443	0.697197267614473	0.947359256870185
CMIP	Cmip	ENSMUSG00000034390	2840.62385846081	0.0591085399246676	1.04182180663038	0.423588741892259	0.987363934304203	-0.0273775993812019	-1.01915790789475	0.739822694784584	0.952115279967881
CSNK2B	Csnk2b	ENSMUSG00000024387	1421.18504568643	-0.0445982621018866	-1.03139593319686	0.42366348182789	0.987363934304203	0.0633906037407406	1.0449186319859	0.307330891036735	0.813891245576991
SIX3	Six3	ENSMUSG00000038805	9.46675580240313	0.625727920007452	1.54298915301009	0.423681893443117	0.987363934304203	0.361232728745332	1.28452300545714	0.68018890136225	0.943793698481607
MXD1	Mxd1	ENSMUSG00000001156	745.441362294587	0.0444000325028432	1.03125422677175	0.423696963301197	0.987363934304203	-0.0109652864913975	-1.00762951497008	0.859590007194106	0.978632783421329
THG1L	Thg1l	ENSMUSG00000011254	150.003273325104	-0.108478317872704	-1.07809052097939	0.423722730648915	0.987363934304203	-0.17882455153179	-1.13196123411047	0.238063203510342	0.76450620684923
USP30	Usp30	ENSMUSG00000029592	862.183541020373	0.0507256380805468	1.03578576614453	0.423746373465765	0.987363934304203	-0.0518025901506566	-1.03655925468275	0.464335783429057	0.892231458885109
SUCLG1	Suclg1	ENSMUSG00000052738	1572.43141105639	-0.0363441676065356	-1.02551185359326	0.423757195107877	0.987363934304203	-0.0378034066916189	-1.02654965022082	0.455131281904604	0.888575043288036
KIAA1614	BC034090	ENSMUSG00000033722	200.608028408267	0.138008305725883	1.10038494436358	0.42380597542804	0.987363934304203	-0.246300497431219	-1.18616153802033	0.201908497529807	0.74291918513947
RFX2	Rfx2	ENSMUSG00000024206	54.3445747642796	-0.197773620726187	-1.14692704101765	0.423873621669128	0.987363934304203	-0.174194250527605	-1.128334050871	0.526536706340901	0.909794975391735
PCDHGB1	Pcdhgb1	ENSMUSG00000103037	254.625593983471	0.114837500366215	1.08285307024171	0.424089025750106	0.987363934304203	-0.0693265430764751	-1.04922678522269	0.666312413158513	0.939398049344272
FAM221B	Fam221b	ENSMUSG00000043633	42.8763301310145	-0.187838672039246	-1.13905599627831	0.424169399009389	0.987363934304203	-0.146171787785316	-1.10662911624511	0.571809685343254	0.921307383986289
